has_know_more_link,phase2_ready,state,state_id,district,district_id,extraction_date,udise_code,operational_status,school_name,know_more_link,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,address,pin_code,source_url,extraction_timestamp,location,class_from,class_to,year_of_establishment,national_management,state_management,affiliation_board_sec,affiliation_board_hsec,total_students,total_boys,total_girls,enrollment_class_range,total_teachers,male_teachers,female_teachers,extraction_status,fields_extracted,critical_fields_extracted
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:24.530079,,,"MCD Primary School (Co-ed), Mangolpuri, M-Block, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601597/12,North West B-i,Doe Zone-12,2025-26,1-Primary,2-Local Body,1 To 5,3-Co-educational,2-Urban,"North DMC Primary School (Girls) , Mangolpuri M Block, Delhi",110083,https://kys.udiseplus.gov.in/#/schooldetail/1601597/12,2025-08-10T19:51:28.450530,2-Urban,1,5,1980,3-Local Body,2-MCD,NA,NA,344,132,212,N/A,13,4,9,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:24.563058,,,"MCD Primary School (Co-ed), Mangolpuri, O-Block, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601599/12,North West B-i,Doe Zone-12,2025-26,1-Primary,2-Local Body,1 To 5,2-Girls,2-Urban,"North DMC Primary School (Girls) , Mangolpuri O Block, Delhi",110083,https://kys.udiseplus.gov.in/#/schooldetail/1601599/12,2025-08-10T19:51:36.329651,2-Urban,1,5,1980,3-Local Body,2-MCD,NA,NA,235,0,235,N/A,9,2,7,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:24.926683,,,"MCD Primary School (Co-ed), Mangolpuri, P-Block, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601601/12,North West B-i,Doe Zone-12,2025-26,1-Primary,2-Local Body,1 To 5,3-Co-educational,2-Urban,"North DMC Primary School (Girls) , Mangolpuri P Block, Delhi",110083,https://kys.udiseplus.gov.in/#/schooldetail/1601601/12,2025-08-10T19:51:44.252697,2-Urban,1,5,1979,3-Local Body,2-MCD,NA,NA,350,152,198,N/A,11,2,9,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:24.960561,,,"MCD Primary School (Co-ed), Mangolpuri, R-Block, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601605/12,North West B-i,Doe Zone-12,2025-26,1-Primary,2-Local Body,1 To 5,3-Co-educational,2-Urban,"North DMC Primary School (Girls) , Mangolpuri R-Block",110083,https://kys.udiseplus.gov.in/#/schooldetail/1601605/12,2025-08-10T19:51:52.281073,2-Urban,1,5,1980,3-Local Body,2-MCD,NA,NA,382,194,188,N/A,12,8,4,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:24.992677,,,"MCD Primary School (Co-ed), Mangolpuri, S-Block, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601610/12,North West B-i,Doe Zone-12,2025-26,1-Primary,2-Local Body,1 To 5,2-Girls,2-Urban,"North DMC Primary School (Girls) , Block- S Mangol Puri",110083,https://kys.udiseplus.gov.in/#/schooldetail/1601610/12,2025-08-10T19:52:00.320089,2-Urban,1,5,1977,3-Local Body,2-MCD,NA,NA,289,0,289,N/A,11,5,6,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:25.024842,,,"MCD Primary School (Co-ed), Mangolpuri, U-Block, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601612/12,North West B-i,Doe Zone-12,2025-26,1-Primary,2-Local Body,1 To 5,3-Co-educational,2-Urban,"North DMC Primary School (Co.ed) , U Block Mangolpuri Delhi 110083",110083,https://kys.udiseplus.gov.in/#/schooldetail/1601612/12,2025-08-10T19:52:08.286531,2-Urban,1,5,1981,3-Local Body,2-MCD,NA,NA,335,183,152,N/A,10,7,3,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:25.059972,,,"MCD Primary School (Co-ed), Mangolpuri, Y-Block, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601591/12,North West B-i,Doe Zone-12,2025-26,1-Primary,2-Local Body,1 To 5,3-Co-educational,2-Urban,"North DMC Primary School (Co.ed) , Mangolpuri Y Block, Delhi",110083,https://kys.udiseplus.gov.in/#/schooldetail/1601591/12,2025-08-10T19:52:16.317122,2-Urban,1,5,1948,3-Local Body,2-MCD,NA,NA,655,320,335,N/A,17,3,14,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:25.100585,,,"MCD Primary School (Co-ed), Onkar Nagar, A-Block, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1600235/12,North West B-i,Doe Zone-11,2025-26,1-Primary,2-Local Body,1 To 5,3-Co-educational,2-Urban,"North DMC Primary School (Co.ed) , Onkar Nagar A Block, Delhi",110035,https://kys.udiseplus.gov.in/#/schooldetail/1600235/12,2025-08-10T19:52:24.386096,2-Urban,1,5,1968,3-Local Body,2-MCD,NA,NA,248,140,108,N/A,9,1,8,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:25.135721,,,"MCD Primary School (Co-ed), Ramapura, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1604441/12,North West B-i,Doe Zone-11,2025-26,1-Primary,2-Local Body,1 To 5,3-Co-educational,2-Urban,"North DMC Primary School (Co.ed) , Ramapura, Delhi",110035,https://kys.udiseplus.gov.in/#/schooldetail/1604441/12,2025-08-10T19:52:32.529129,2-Urban,1,5,1950,3-Local Body,2-MCD,NA,NA,749,374,375,N/A,18,5,13,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:25.169955,,,"MCD Primary School (Co-ed), Sawan Park, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1600824/12,North West B-i,Doe Zone-11,2025-26,1-Primary,2-Local Body,1 To 5,3-Co-educational,2-Urban,"North DMC Primary School (Co.ed) , Sawan park, Delhi",110052,https://kys.udiseplus.gov.in/#/schooldetail/1600824/12,2025-08-10T19:52:40.575069,2-Urban,1,5,1961,3-Local Body,2-MCD,NA,NA,158,81,77,N/A,7,1,6,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:25.204609,,,"MCD Primary School (Co-ed), Sector-20, Rohini Extension, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1600814/12,North West B-i,Doe Zone-12,2025-26,1-Primary,2-Local Body,1 To 5,3-Co-educational,2-Urban,"North DMC Primary School (Co.ed) , Sector-20 Rohini Extension, Delhi",110086,https://kys.udiseplus.gov.in/#/schooldetail/1600814/12,2025-08-10T19:52:48.892831,2-Urban,1,5,1989,3-Local Body,2-MCD,NA,NA,1055,511,544,N/A,31,11,20,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:25.243789,,,"MCD Primary School (Co-ed), Sector-22, Rohini, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601621/12,North West B-i,Doe Zone-12,2025-26,1-Primary,2-Local Body,1 To 5,3-Co-educational,2-Urban,"North DMC Primary School (Co.ed) , Sector-22 Rohini, Delhi",110086,https://kys.udiseplus.gov.in/#/schooldetail/1601621/12,2025-08-10T19:52:56.938133,2-Urban,1,5,2012,3-Local Body,2-MCD,NA,NA,855,447,408,N/A,28,12,16,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:25.276438,,,"MCD Primary School (Co-ed), Shakurpur, G-Block, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1600737/12,North West B-i,Doe Zone-11,2025-26,1-Primary,2-Local Body,1 To 5,2-Girls,2-Urban,"North DMC Primary School (Girls) , Shakur pur G Block, Delhi",110034,https://kys.udiseplus.gov.in/#/schooldetail/1600737/12,2025-08-10T19:53:04.851246,2-Urban,1,5,1980,3-Local Body,2-MCD,NA,NA,354,0,354,N/A,10,0,10,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:25.307784,,,"MCD Primary School (Co-ed), SP-Block, Pitampura, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1600758/12,North West B-i,Doe Zone-11,2025-26,1-Primary,2-Local Body,1 To 5,3-Co-educational,2-Urban,"North DMC Primary School (Co.ed) , Pitam Pura, SP Block, Delhi",110034,https://kys.udiseplus.gov.in/#/schooldetail/1600758/12,2025-08-10T19:53:12.812400,2-Urban,1,5,1985,3-Local Body,2-MCD,NA,NA,245,140,105,N/A,11,2,9,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:25.339924,,,"MCD Primary School (Co-ed), Sultan Puri, A2-Block, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601571/12,North West B-i,Doe Zone-12,2025-26,1-Primary,2-Local Body,1 To 5,3-Co-educational,2-Urban,"North DMC Primary School (Girls) , Sultan Puri, A2 Block, Delhi",110086,https://kys.udiseplus.gov.in/#/schooldetail/1601571/12,2025-08-10T19:53:20.835070,2-Urban,1,5,1998,3-Local Body,2-MCD,NA,NA,376,180,196,N/A,12,4,8,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:25.371579,,,"MCD Primary School (Co-ed), Sultan Puri, B1-Block, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601563/12,North West B-i,Doe Zone-12,2025-26,1-Primary,2-Local Body,1 To 5,3-Co-educational,2-Urban,"MCD Primary School (COED), B1 Sultan Puri",110086,https://kys.udiseplus.gov.in/#/schooldetail/1601563/12,2025-08-10T19:53:28.853238,2-Urban,1,5,1976,3-Local Body,2-MCD,NA,NA,405,170,235,N/A,11,5,6,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:25.404507,,,"MCD Primary School (Co-ed), Sultan Puri, B2-Block, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601565/12,North West B-i,Doe Zone-12,2025-26,1-Primary,2-Local Body,1 To 5,3-Co-educational,2-Urban,"North DMC Primary School (Girls) , B-2 Block Sultan Puri",110086,https://kys.udiseplus.gov.in/#/schooldetail/1601565/12,2025-08-10T19:53:36.788853,2-Urban,1,5,1982,3-Local Body,2-MCD,NA,NA,311,151,160,N/A,12,7,5,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:25.437256,,,"MCD Primary School (Co-ed), Trinagar, Deva Ram Park, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1600241/12,North West B-i,Doe Zone-11,2025-26,1-Primary,2-Local Body,1 To 5,3-Co-educational,2-Urban,"North DMC Primary School (Co.ed) , Trinagar, Deva Ram Park, Delhi",110035,https://kys.udiseplus.gov.in/#/schooldetail/1600241/12,2025-08-10T19:53:44.899696,2-Urban,1,5,1988,3-Local Body,2-MCD,NA,NA,551,300,251,N/A,15,0,15,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:25.471767,,,"MCD Primary School (Co-ed), UU-Block, Pitampura, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1604871/12,North West B-i,Doe Zone-11,2025-26,1-Primary,2-Local Body,1 To 5,3-Co-educational,2-Urban,"North DMC Primary School (Co.ed) , UU Block Pitampura, Delhi",110034,https://kys.udiseplus.gov.in/#/schooldetail/1604871/12,2025-08-10T19:53:52.913678,2-Urban,1,5,1983,3-Local Body,2-MCD,NA,NA,177,88,89,N/A,8,0,8,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:25.504256,,,"MCD Primary School (Girls), Krishna Vihar, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1600800/12,North West B-i,Doe Zone-12,2025-26,1-Primary,2-Local Body,1 To 5,2-Girls,2-Urban,"North DMC Primary School (Girls) , Krishna Vihar, Delhi",110086,https://kys.udiseplus.gov.in/#/schooldetail/1600800/12,2025-08-10T19:54:00.916981,2-Urban,1,5,1989,3-Local Body,2-MCD,NA,NA,450,0,450,N/A,17,1,16,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:25.542452,,,"MCD Primary School (Girls), Madanpur Dabas, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601854/12,North West B-i,Doe Zone-12,2025-26,1-Primary,2-Local Body,1 To 5,2-Girls,2-Urban,"North DMC Primary School (Girls) , Madanpur Dabas, Delhi",110081,https://kys.udiseplus.gov.in/#/schooldetail/1601854/12,2025-08-10T19:54:09.092327,2-Urban,1,5,1962,3-Local Body,2-MCD,NA,NA,213,0,213,N/A,7,1,6,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:25.575343,,,"MCD Primary School (Girls), Mangolpuri, F-Block, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601588/12,North West B-i,Doe Zone-12,2025-26,1-Primary,2-Local Body,1 To 5,2-Girls,2-Urban,"North DMC Primary School (Girls) , Mangolpuri F Block, Delhi",110083,https://kys.udiseplus.gov.in/#/schooldetail/1601588/12,2025-08-10T19:54:17.256692,2-Urban,1,5,1979,3-Local Body,2-MCD,NA,NA,363,1,362,N/A,8,0,8,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:25.606999,,,"MCD Primary School (Girls), Mangolpuri, K-Block, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601593/12,North West B-i,Doe Zone-12,2025-26,1-Primary,2-Local Body,1 To 5,2-Girls,2-Urban,"North DMC Primary School (Girls) , Mangolpuri K Block, Delhi",110083,https://kys.udiseplus.gov.in/#/schooldetail/1601593/12,2025-08-10T19:54:25.188866,2-Urban,1,5,1981,3-Local Body,2-MCD,NA,NA,223,0,223,N/A,8,0,8,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:25.638797,,,"MCD Primary School (Girls), Mangolpuri, Q-Block, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601603/12,North West B-i,Doe Zone-12,2025-26,1-Primary,2-Local Body,1 To 5,2-Girls,2-Urban,"North DMC Primary School (Girls) , Mangolpuri Q Block, Delhi",110083,https://kys.udiseplus.gov.in/#/schooldetail/1601603/12,2025-08-10T19:54:33.300502,2-Urban,1,5,1980,3-Local Body,2-MCD,NA,NA,174,0,174,N/A,7,1,6,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:25.671259,,,"MCD Primary School (Girls), Pooth Kalan, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1600803/12,North West B-i,Doe Zone-12,2025-26,1-Primary,2-Local Body,1 To 5,2-Girls,2-Urban,"North DMC Primary School (Girls) , Pooth Kalan, Delhi",110086,https://kys.udiseplus.gov.in/#/schooldetail/1600803/12,2025-08-10T19:54:41.281226,2-Urban,1,5,1960,3-Local Body,2-MCD,NA,NA,514,0,514,N/A,15,0,15,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:25.703317,,,"MCD Primary School (Girls), Rani Khera, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1600989/12,North West B-i,Doe Zone-12,2025-26,1-Primary,2-Local Body,1 To 5,2-Girls,2-Urban,"North DMC Primary School (Girls) , Rani Khera, Delhi",110081,https://kys.udiseplus.gov.in/#/schooldetail/1600989/12,2025-08-10T19:54:49.305473,2-Urban,1,5,1952,3-Local Body,2-MCD,NA,NA,182,0,182,N/A,7,1,6,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:25.737892,,,"MCD Primary School (Girls), Sector-21, Rohini, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1600813/12,North West B-i,Doe Zone-12,2025-26,1-Primary,2-Local Body,1 To 5,2-Girls,2-Urban,"North DMC Primary School (Girls) , Sector-21 Rohini, Delhi",110086,https://kys.udiseplus.gov.in/#/schooldetail/1600813/12,2025-08-10T19:54:57.331294,2-Urban,1,5,2002,3-Local Body,2-MCD,NA,NA,606,0,606,N/A,20,2,18,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:25.769702,,,"MCD Primary School (Girls), Shakurpur, H-Block, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601613/12,North West B-i,Doe Zone-11,2025-26,1-Primary,2-Local Body,1 To 5,2-Girls,2-Urban,"North DMC Primary School (Girls) , Shakurpur H Block, Delhi",110034,https://kys.udiseplus.gov.in/#/schooldetail/1601613/12,2025-08-10T19:55:05.363674,2-Urban,1,5,1977,3-Local Body,2-MCD,NA,NA,490,1,489,N/A,15,1,14,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:25.801956,,,"MCD Primary School (Girls), Sultan Puri, C4-Block, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601567/12,North West B-i,Doe Zone-12,2025-26,1-Primary,2-Local Body,1 To 5,2-Girls,2-Urban,"North DMC Primary School (Girls) , Sultan Puri C4 Block, Delhi",110086,https://kys.udiseplus.gov.in/#/schooldetail/1601567/12,2025-08-10T19:55:13.405396,2-Urban,1,5,1976,3-Local Body,2-MCD,NA,NA,495,0,495,N/A,11,4,7,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:25.839740,,,"MCD Primary School (Girls), Sultan Puri, C6-Block, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601569/12,North West B-i,Doe Zone-12,2025-26,1-Primary,2-Local Body,1 To 5,2-Girls,2-Urban,"North DMC Primary School (Girls) , Sultan Puri C6 Block, Delhi",110086,https://kys.udiseplus.gov.in/#/schooldetail/1601569/12,2025-08-10T19:55:21.456051,2-Urban,1,5,1986,3-Local Body,2-MCD,NA,NA,344,0,344,N/A,9,4,5,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:25.871917,,,"MCD Primary School (Girls), Sultan Puri, D-Block, Near Mother Dairy Booth, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601574/12,North West B-i,Doe Zone-12,2025-26,1-Primary,2-Local Body,1 To 5,2-Girls,2-Urban,"North DMC Primary School (Girls) , sultan puri D Block, Delhi",110086,https://kys.udiseplus.gov.in/#/schooldetail/1601574/12,2025-08-10T19:55:29.458090,2-Urban,1,5,1984,3-Local Body,2-MCD,NA,NA,547,0,547,N/A,13,4,9,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:25.903840,,,"MCD Primary School (Girls), Sultan Puri, E1-Block, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601576/12,North West B-i,Doe Zone-12,2025-26,1-Primary,2-Local Body,1 To 5,2-Girls,2-Urban,"North DMC Primary School (Girls) , Sultan Puri E -1 Block, Delhi",110086,https://kys.udiseplus.gov.in/#/schooldetail/1601576/12,2025-08-10T19:55:37.572040,2-Urban,1,5,1994,3-Local Body,2-MCD,NA,NA,865,0,865,N/A,23,8,15,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:25.936148,,,"MCD Primary School (Girls), Sultan Puri, F-Block, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601577/12,North West B-i,Doe Zone-12,2025-26,1-Primary,2-Local Body,1 To 5,2-Girls,2-Urban,"North DMC Primary School (Girls) , Sultanpuri F1",110086,https://kys.udiseplus.gov.in/#/schooldetail/1601577/12,2025-08-10T19:55:45.560144,2-Urban,1,5,1978,3-Local Body,2-MCD,NA,NA,526,0,526,N/A,14,1,13,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:25.968000,,,"MCD Primary School (Girls), Sultan Puri, G1-Block, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1601579/12,North West B-i,Doe Zone-12,2025-26,1-Primary,2-Local Body,1 To 5,2-Girls,2-Urban,"North DMC Primary School (Girls) , Sultan Puri G-1Delhi-86",110086,https://kys.udiseplus.gov.in/#/schooldetail/1601579/12,2025-08-10T19:55:53.477936,2-Urban,1,5,1984,3-Local Body,2-MCD,NA,NA,1085,0,1085,N/A,22,1,21,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:25.999925,,,"MCD Primary School (Girls), Sultan Puri, P1-Block, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1600834/12,North West B-i,Doe Zone-12,2025-26,1-Primary,2-Local Body,1 To 5,2-Girls,2-Urban,"North DMC Primary School (Girls) , P-1 Block, Sultan Puri, Delhi",110096,https://kys.udiseplus.gov.in/#/schooldetail/1600834/12,2025-08-10T19:56:01.510750,2-Urban,1,5,1988,3-Local Body,2-MCD,NA,NA,436,0,436,N/A,15,6,9,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:26.031689,,,"MCD Primary School (Girls), Wazirpur Village, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1600832/12,North West B-i,Doe Zone-11,2025-26,1-Primary,2-Local Body,1 To 5,2-Girls,2-Urban,"North DMC Primary School (Girls) , Wazirpur Vill., Delhi",110052,https://kys.udiseplus.gov.in/#/schooldetail/1600832/12,2025-08-10T19:56:09.551186,2-Urban,1,5,1946,3-Local Body,2-MCD,NA,NA,333,0,333,N/A,8,0,8,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:26.063677,,,"MCD Primary School New (Boys), J.J. Wazirpur, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1600818/12,North West B-i,Doe Zone-11,2025-26,1-Primary,2-Local Body,1 To 5,1-Boys,2-Urban,"North DMC Primary School New (Boys) , JJ Wazirpur, Delhi",110052,https://kys.udiseplus.gov.in/#/schooldetail/1600818/12,2025-08-10T19:56:17.600602,2-Urban,1,5,1972,3-Local Body,2-MCD,NA,NA,424,424,0,N/A,11,9,2,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:26.095264,,,"MCD Primary School New (Co-ed), Haryana Power House, Colony Punjabi Bagh, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1600237/12,North West B-i,Doe Zone-11,2025-26,1-Primary,2-Local Body,1 To 5,3-Co-educational,2-Urban,"North DMC Primary School New (Co.ed) , Haryana Power House, Colony Punjabi Bagh, Delhi",110035,https://kys.udiseplus.gov.in/#/schooldetail/1600237/12,2025-08-10T19:56:25.615932,2-Urban,1,5,2000,3-Local Body,2-MCD,NA,NA,171,72,99,N/A,6,4,2,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:26.136622,,,"MCD Primary School New (Co-ed), Sector-20, Rohini, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1600804/12,North West B-i,Doe Zone-12,2025-26,1-Primary,2-Local Body,1 To 5,3-Co-educational,2-Urban,"North DMC Primary School New (Co.ed) , Sector 20 New, Rohini, Delhi",110086,https://kys.udiseplus.gov.in/#/schooldetail/1600804/12,2025-08-10T19:56:33.660073,2-Urban,1,5,2002,3-Local Body,2-MCD,NA,NA,450,251,199,N/A,16,5,11,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:34.714461,,,"MCD Primary School New (Girls), J.J. Wazirpur, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1600817/12,North West B-i,Doe Zone-11,2025-26,1-Primary,2-Local Body,1 To 5,2-Girls,2-Urban,"North DMC Primary School New (Girls) , JJ Wazirpur, Delhi",110052,https://kys.udiseplus.gov.in/#/schooldetail/1600817/12,2025-08-10T19:56:41.663611,2-Urban,1,5,1980,3-Local Body,2-MCD,NA,NA,469,0,469,N/A,15,0,15,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:34.747540,,,"MCD Primary School No.1 (Boys), Nithari, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1602194/12,North West B-i,Doe Zone-12,2025-26,1-Primary,2-Local Body,1 To 5,1-Boys,2-Urban,"North DMC Primary School No.1 (Boys) , Nithari, Delhi",110086,https://kys.udiseplus.gov.in/#/schooldetail/1602194/12,2025-08-10T19:56:49.600487,2-Urban,1,5,1959,3-Local Body,2-MCD,NA,NA,697,697,0,N/A,21,21,0,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:35.000364,,,"MCD Primary School No.2 (Boys), Nithari, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1602283/12,North West B-i,Doe Zone-12,2025-26,1-Primary,2-Local Body,1 To 5,1-Boys,2-Urban,"North DMC Primary School No.2 (Boys) , Nithari, Delhi",110086,https://kys.udiseplus.gov.in/#/schooldetail/1602283/12,2025-08-10T19:56:57.677094,2-Urban,1,5,2009,3-Local Body,2-MCD,NA,NA,959,959,0,N/A,21,18,3,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:35.144863,,,"MCD Primary School Old (Boys), J.J. Wazirpur, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1600816/12,North West B-i,Doe Zone-11,2025-26,1-Primary,2-Local Body,1 To 5,1-Boys,2-Urban,"North DMC Primary School Old (Boys) , JJ Wazirpur, Delhi",110052,https://kys.udiseplus.gov.in/#/schooldetail/1600816/12,2025-08-10T19:57:05.679619,2-Urban,1,5,1965,3-Local Body,2-MCD,NA,NA,236,236,0,N/A,5,3,2,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:35.179723,,,"MCD Primary School Old (Boys), Sri Nagar, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1600243/12,North West B-i,Doe Zone-11,2025-26,1-Primary,2-Local Body,1 To 5,1-Boys,2-Urban,"North DMC Primary School Old (Boys) , Sri Nagar, Delhi",110034,https://kys.udiseplus.gov.in/#/schooldetail/1600243/12,2025-08-10T19:57:13.662219,2-Urban,1,5,1961,3-Local Body,2-MCD,NA,NA,528,528,0,N/A,12,9,3,SUCCESS,11,2
TRUE,TRUE,DELHI,107,NORTH WEST B-I,1605,2025-08-10T12:51:35.212742,,,"MCD Primary School Old (Co-ed), Haryana Power House, Colony Punjabi Bagh, Delhi",https://kys.udiseplus.gov.in/#/schooldetail/1600236/12,North West B-i,Doe Zone-11,2025-26,1-Primary,2-Local Body,1 To 5,3-Co-educational,2-Urban,"North DMC Primary School Old (Co.ed) , Haryana Power House, Colony Punjabi Bagh, Delhi",110035,https://kys.udiseplus.gov.in/#/schooldetail/1600236/12,2025-08-10T19:57:21.681854,2-Urban,1,5,1966,3-Local Body,2-MCD,NA,NA,197,102,95,N/A,5,2,3,SUCCESS,11,2
