has_know_more_link,phase2_ready,state,state_id,district,district_id,extraction_date,udise_code,operational_status,school_name,know_more_link,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,address,pin_code,last_modified
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:22.169132,N/A,N/A,BANESWARPUR F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3448576/11,Purba Bardhaman,Memari-ii,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"BANESWARPUR, SULTANPUR, PURBA BARDHAMAN",713146,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:22.201150,N/A,N/A,BANESWARPUR JUNIOR HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3423554/11,Purba Bardhaman,Bhatar,2024-25,4-Upper Primary only,1-Department of Education,5 To 8,3-Co-educational,1-Rural,BANESWARPUR,NA,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:22.232434,N/A,N/A,BANIBENU SIKSHAYATAN AND WELFARE FOUNDATION,https://kys.udiseplus.gov.in/#/schooldetail/3496462/11,Purba Bardhaman,Jamalpur,2024-25,2-Primary with Upper Primary,5-Private Unaided(Recognized),1 To 8,3-Co-educational,1-Rural,NA,NA,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:22.263272,N/A,N/A,BANI BIDYAPITH HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3423834/11,Purba Bardhaman,Jamalpur,2024-25,7-Upper Pr. and Secondary,15-Govt. Sponsered,5 To 10,3-Co-educational,1-Rural,"VILL ABUJHATI ,DIST. PURBA BARDHAMAN,PIN713166",713166,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:22.294780,N/A,N/A,BANINIKETAN RANKINI MOHULA F.P.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3472439/11,Purba Bardhaman,Jamalpur,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"PIRIJPUR, RANKINI MAHULA, JAMALPUR, PURBA BARDDHAMAN,713404",713404,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:22.333451,N/A,N/A,BANI NIKETAN R.M. VIDYALAYA ( High School ),https://kys.udiseplus.gov.in/#/schooldetail/3448111/11,Purba Bardhaman,Jamalpur,2024-25,7-Upper Pr. and Secondary,1-Department of Education,5 To 10,3-Co-educational,1-Rural,"VILL,PO RANKINI MAHALLA, BLOCK,PS JAMALPUR, DIST PURBA BARDHAMAN,PIN713404",713404,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:22.369358,N/A,N/A,BANIPITH F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3473220/11,Purba Bardhaman,Burdwan Municipality,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,RABINDRAPALLY BURDWAN,713101,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:22.401537,N/A,N/A,BANKAR KANDI SSK,https://kys.udiseplus.gov.in/#/schooldetail/3472918/11,Purba Bardhaman,Monteswar,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,BANKAR KANDI.KULEY. MONTESWAR.PURBA BARDHAMAN,713422,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:22.432713,N/A,N/A,BANKI F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3448771/11,Purba Bardhaman,Purbasthali-i,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BANKI,CHAKBAMANGARIA,PURBA BARDHAMAN",713513,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:22.463448,N/A,N/A,BANKUI F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3472662/11,Purba Bardhaman,Ketugram-i,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"VILL BANKUI, PO PALITA, PS KETUGRAM, DIST PURBA BARDHAMAN, PIN 713132",713143,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:22.497173,N/A,N/A,BANKURA SUNRAIJ VIDYANIKETAN,https://kys.udiseplus.gov.in/#/schooldetail/3424143/11,Purba Bardhaman,Khandoghosh,2024-25,1-Primary,5-Private Unaided(Recognized),1 To 4,3-Co-educational,1-Rural,"TELUA,KHANDAGHOSH, PURBA BARDHAMAN",713424,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:22.528808,N/A,N/A,BANNABAGRAM ADIBASI F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3496057/11,Purba Bardhaman,Ausgram-i,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,BANNABA GRAM,713152,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:22.560908,N/A,N/A,BANNABAGRAM HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3496060/11,Purba Bardhaman,Ausgram-i,2024-25,7-Upper Pr. and Secondary,15-Govt. Sponsered,5 To 10,3-Co-educational,1-Rural,BAN NABAGRAM AUSGRAM PURBA BARDHAMAN 713152,713152,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:22.592171,N/A,N/A,BANNABAGRAM JR. BASIC SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3496059/11,Purba Bardhaman,Ausgram-i,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,BAN NABAGRAM PURBA BARDHAMAN,713152,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:22.622976,N/A,N/A,BANNAGRA FREE PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3472598/11,Purba Bardhaman,Katwa-i,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"VILL BANNAGRA,PO SRIKHANDA",713150,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:22.654895,N/A,N/A,BANPARA ADIBSI  F.P.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3472116/11,Purba Bardhaman,Ausgram-i,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Jadabganj Purba Bardhaman,713128,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:22.697795,N/A,N/A,BANPAS SIKSHANIKETAN,https://kys.udiseplus.gov.in/#/schooldetail/3472200/11,Purba Bardhaman,Bhatar,2024-25,5-Up. Pr. Secondary and Higher Sec,15-Govt. Sponsered,5 To 12,3-Co-educational,1-Rural,"BANPAS KAMARPARA, PO BANPAS, DIST PURBA BARDHAMAN, PIN 713127",713127,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:22.730407,N/A,N/A,BANSAI F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3423925/11,Purba Bardhaman,Kalna-ii,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"BANSAI, PURBA BARDHAMAN",712512,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:31.271131,N/A,N/A,BANSHA F.P.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3424505/11,Purba Bardhaman,Raina-i,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,BANSHA RAMBATI PURBA BARDHAMAN,713424,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:31.303382,N/A,N/A,BANSHIPUR F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3448581/11,Purba Bardhaman,Memari-ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BANSHIPUR, PURBA BARDHAMAN",713146,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:31.335850,N/A,N/A,BANSHRA F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3472663/11,Purba Bardhaman,Ketugram-i,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"VILL BANSHRA, PO PALITA, PS KETUGRAM, DIST PURBA BARDHAMAN, PIN 713132",713132,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:31.368800,N/A,N/A,BANTIR JITENDRA NATH SADHU MSK,https://kys.udiseplus.gov.in/#/schooldetail/3473110/11,Purba Bardhaman,Raina-i,2024-25,4-Upper Primary only,12-SSKs & MSks,5 To 8,3-Co-educational,1-Rural,"BANTIR, PURBA BARDHAMAN",713103,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:31.400806,N/A,N/A,BANTIR KASEM F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3473106/11,Purba Bardhaman,Raina-i,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BANTIR ,RAINA,PURBA BARDHAMAN,713103",713103,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:31.433390,N/A,N/A,BANTIR MADRASAH SHIKSHA KENDRA,https://kys.udiseplus.gov.in/#/schooldetail/3473107/11,Purba Bardhaman,Raina-i,2024-25,4-Upper Primary only,13-Madrasah Siksha Kendra,5 To 8,3-Co-educational,1-Rural,BANTIR HIJALNA RAINA PURBA BARDHAMAN,713103,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:31.473820,N/A,N/A,BANTIR SIBNATH F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3448844/11,Purba Bardhaman,Raina-i,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,BANTIR BANTIR PURBA BARDHAMAN 713103,713103,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:31.505955,N/A,N/A,BANTIR SSK,https://kys.udiseplus.gov.in/#/schooldetail/3448846/11,Purba Bardhaman,Raina-i,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,BANTIR HIJALNA RAINA PURBA BARDHAMAN,713103,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:31.539745,N/A,N/A,BANUI KHARAMPUR F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3448693/11,Purba Bardhaman,Monteswar,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"VILL BANUI ,PO PASCHIM KHARAMPUR ,PS MONTESWAR,DIST PURBA BARDHAMAN",713125,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:31.573098,N/A,N/A,BANUI PANCHAPALLI VIDYAMANDIR,https://kys.udiseplus.gov.in/#/schooldetail/3448692/11,Purba Bardhaman,Monteswar,2024-25,7-Upper Pr. and Secondary,15-Govt. Sponsered,5 To 10,3-Co-educational,1-Rural,"BANUI,MONTESWAR,PURBA BARDHAMAN",713125,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:31.605155,N/A,N/A,BANUI SSK,https://kys.udiseplus.gov.in/#/schooldetail/3448694/11,Purba Bardhaman,Monteswar,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"VILL BANUI,PO PASCHIM KHARAMPUR,DIST PURBA BARDHAMAN. PS MONTESWAR",713125,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:31.635200,N/A,N/A,BAPUJI HARIJAN F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3496763/11,Purba Bardhaman,Khandoghosh,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"NAYA PARA,SASANGA, PURBA BARDHAMAN",713142,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:31.667925,N/A,N/A,BARABAHARKULI MSK,https://kys.udiseplus.gov.in/#/schooldetail/3496529/11,Purba Bardhaman,Kalna-ii,2024-25,4-Upper Primary only,12-SSKs & MSks,5 To 8,3-Co-educational,1-Rural,"BARA BAHARKULI, BADLA, PURBA BARDHAMAN",713122,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:31.698532,N/A,N/A,BARA BAHARKULI SATISH CHANDRA JR BASIC SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3496528/11,Purba Bardhaman,Kalna-ii,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"BARA BAHRAKULI, PURBA BARDHAMAN",713122,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:31.728696,N/A,N/A,BARABAINAN BALIKA VIDYALAYA,https://kys.udiseplus.gov.in/#/schooldetail/3473172/11,Purba Bardhaman,Raina-ii,2024-25,7-Upper Pr. and Secondary,15-Govt. Sponsered,5 To 10,2-Girls,1-Rural,"BARABAINAN, PURBA BARDDHAMAN",713421,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:31.762339,N/A,N/A,BARA BAINAN F. P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3497212/11,Purba Bardhaman,Raina-ii,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"BARABAINAN,PURBA BARDHAMAN",713421,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:31.801210,N/A,N/A,BARABAINAN SUKANTA SSK,https://kys.udiseplus.gov.in/#/schooldetail/3473177/11,Purba Bardhaman,Raina-ii,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"barabainan,rainaii",713421,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:31.832341,N/A,N/A,BARABAINAN TAPASILI F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3473171/11,Purba Bardhaman,Raina-ii,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"BARABAINAN,PURBA BARDHAMAN",713421,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:31.863072,N/A,N/A,BARABAINAN U.S.K.S.SIKSHANIKETAN,https://kys.udiseplus.gov.in/#/schooldetail/3473170/11,Purba Bardhaman,Raina-ii,2024-25,5-Up. Pr. Secondary and Higher Sec,15-Govt. Sponsered,5 To 12,3-Co-educational,1-Rural,"BARABAINAN, MADHABDIHI, PURBA BARDHAMAN",713421,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:31.895891,N/A,N/A,BARABELUN ASHUTOSH F.P.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3496164/11,Purba Bardhaman,Bhatar,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,BARABELUN,713125,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:31.927797,N/A,N/A,BARABELUN BARAKALI F.P.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3496167/11,Purba Bardhaman,Bhatar,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,BARABELUN,713125,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:31.959405,N/A,N/A,BARABELUN DAKSHIN THAKRUN DIGHIPAR SSK,https://kys.udiseplus.gov.in/#/schooldetail/3496166/11,Purba Bardhaman,Bhatar,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,BARABELUN,713125,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:31.990895,N/A,N/A,BARABELUN DEBIBALA BALIKA VIDYALAYA,https://kys.udiseplus.gov.in/#/schooldetail/3496165/11,Purba Bardhaman,Bhatar,2024-25,7-Upper Pr. and Secondary,15-Govt. Sponsered,5 To 10,2-Girls,1-Rural,"barabelun,bhatar,purba bardhaman",713125,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:32.022957,N/A,N/A,BARABELUN GIRLS F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3423552/11,Purba Bardhaman,Bhatar,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,BARABELUN,713125,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:32.053523,N/A,N/A,BARABELUN HARIJAN F.P.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3447824/11,Purba Bardhaman,Bhatar,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,BARABELUN,713125,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:32.086503,N/A,N/A,BARABELUN M.M. VIDYAMANDIR,https://kys.udiseplus.gov.in/#/schooldetail/3447826/11,Purba Bardhaman,Bhatar,2024-25,5-Up. Pr. Secondary and Higher Sec,15-Govt. Sponsered,5 To 12,3-Co-educational,1-Rural,VILL BARABELUN P.O BARABELUN PIN 713125 P.S BHATAR DIST PURBA BARDHAMAN,713125,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:32.117963,N/A,N/A,BARABELUN PASCHIM DULE PARA SSK,https://kys.udiseplus.gov.in/#/schooldetail/3423553/11,Purba Bardhaman,Bhatar,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,BARABELUN,713125,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:32.155305,N/A,N/A,BARABELUN UTTAR BISHERPAR DAS PARA SSK,https://kys.udiseplus.gov.in/#/schooldetail/3447825/11,Purba Bardhaman,Bhatar,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,BARABELUN,713125,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:32.186890,N/A,N/A,BARADHAMAS FP SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3496530/11,Purba Bardhaman,Kalna-ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BARADHAMAS, DEBIPUR, PURBA BARDHAMAN",713146,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:32.217605,N/A,N/A,BARADHAMAS HARAGOURI SHISHU NIKETAN,https://kys.udiseplus.gov.in/#/schooldetail/3496532/11,Purba Bardhaman,Kalna-ii,2024-25,1-Primary,5-Private Unaided(Recognized),1 To 4,3-Co-educational,1-Rural,"BARADHAMAS, DEBIPUR,PURBA BARDHAMAN",713146,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:32.248305,N/A,N/A,BARADHAMAS SSK,https://kys.udiseplus.gov.in/#/schooldetail/3496531/11,Purba Bardhaman,Kalna-ii,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"BARADHAMAS, purba bardhaman",713409,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:32.282486,N/A,N/A,BARADHEK F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3473003/11,Purba Bardhaman,Purbasthali-i,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"BARADHEK,NADANGHAT,PURBA BARDHAMAN",713515,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:32.314478,N/A,N/A,BARADIGHI F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3423758/11,Purba Bardhaman,Galsi-ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,Baradighi po sanko ps galsi Bardhaman,713141,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:32.345438,N/A,N/A,BARADWARIATON SWAMI VIVEKANANDA FP SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3496520/11,Purba Bardhaman,Kalna-ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BARADARIATAN, PURBA BARDHAMAN",713122,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:32.375997,N/A,N/A,BARA F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3472820/11,Purba Bardhaman,Memari-ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,MEMARI,NA,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:32.407737,N/A,N/A,BARAGARH F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3496885/11,Purba Bardhaman,Mongalkote,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,VILL BARAGARH PO NUTANHAT,713147,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:32.439982,N/A,N/A,BARAGRAM F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3448563/11,Purba Bardhaman,Memari-ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BARAGRAM, RASULPUR, MEMARI, PURBA BARDHAMAN",713151,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:32.470737,N/A,N/A,BARA JUGRAM F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3424402/11,Purba Bardhaman,Monteswar,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"VILL BARAJUGRAM, POST KHANDRA PARULIA, DIST PURBA BARDHAMN",713422,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:32.509804,N/A,N/A,BARAKAI BATI F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3448836/11,Purba Bardhaman,Purbasthali-ii,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"barakaibati,purba bardhaman",713513,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:32.540682,N/A,N/A,BARAKALMI F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3424376/11,Purba Bardhaman,Monteswar,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"VILL BARAKALMI, POST PUTSURI, PS MONTESWAR, DIST PURBA BARDHAMAN",713145,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:32.573492,N/A,N/A,BARAKOBLA G.S.F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3472986/11,Purba Bardhaman,Purbasthali-i,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"BARA KOBLA, VIDYANAGAR, PIRBA BARDHAMAN",741319,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:32.605150,N/A,N/A,BARAKPUR BAJEKASHIPUR F.P.S,https://kys.udiseplus.gov.in/#/schooldetail/3496831/11,Purba Bardhaman,Memari-ii,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"BAJEKASHIPUR, AMADPUR, PURBA BARDHAMAN",713154,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:32.637006,N/A,N/A,BARAKULGACHHI F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3472623/11,Purba Bardhaman,Katwa-ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,BARAKULGACHI,713502,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:32.668517,N/A,N/A,BARA KULGACHI UP SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3472625/11,Purba Bardhaman,Katwa-ii,2024-25,4-Upper Primary only,1-Department of Education,5 To 8,3-Co-educational,1-Rural,BAROKULGACHHI,713502,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:32.702172,N/A,N/A,BARAMEIGACHHI F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3496589/11,Purba Bardhaman,Katwa-ii,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,BARAMEIGACHHI,713514,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:32.735960,N/A,N/A,BARAMITRA PARA G.S. F.P. SCHOO,https://kys.udiseplus.gov.in/#/schooldetail/3473300/11,Purba Bardhaman,Kalna Municipality,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,2-Urban,"kalinagar, kalna, purba bardhaman",713409,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:32.768280,N/A,N/A,BARAMOSAGORIA IMPROVED PRY SCH,https://kys.udiseplus.gov.in/#/schooldetail/3448566/11,Purba Bardhaman,Memari-ii,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"BARAMOSGORIA, RASULPUR, PURBA BARDHAMAN",713151,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:32.802800,N/A,N/A,BARAMPUR F.P.SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3448270/11,Purba Bardhaman,Katwa-i,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,BARAMPUR,713150,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:32.836700,N/A,N/A,BARAMURIA F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3496384/11,Purba Bardhaman,Galsi-ii,2024-25,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"VILL BARAMURIA, PO CHAKMURIA, PURBA BARDHAMAN",713406,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:32.877835,N/A,N/A,BARAMURIA SSK,https://kys.udiseplus.gov.in/#/schooldetail/3496385/11,Purba Bardhaman,Galsi-ii,2024-25,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,BARAMURIA PURBA BARDHAMAN,713406,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:32.909437,N/A,N/A,BARANDALA F.P. SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3472913/11,Purba Bardhaman,Monteswar,2024-25,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BARANDALA, KANPUR, PURBA BARDHAMAN",713422,N/A
True,True,WEST BENGAL,119,PURBA BARDHAMAN,2908,2025-08-19T15:05:32.940702,N/A,N/A,BARANILPUR A.D.P. VIDYAMANDIR,https://kys.udiseplus.gov.in/#/schooldetail/3473226/11,Purba Bardhaman,Burdwan Municipality,2024-25,5-Up. Pr. Secondary and Higher Sec,15-Govt. Sponsered,5 To 12,3-Co-educational,2-Urban,Near Sriguru Ashram P.O. Sripally Dt Purba BardhamanPin 713103,713103,N/A
