has_know_more_link,phase2_ready,state,state_id,district,district_id,extraction_date,udise_code,operational_status,school_name,know_more_link,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,address,pin_code,email,detail_school_name,extraction_timestamp,location,class_from,class_to,year_of_establishment,national_management,state_management,affiliation_board_sec,affiliation_board_hsec,total_students,total_boys,total_girls,enrollment_class_range,total_teachers,male_teachers,female_teachers,extraction_status,fields_extracted,critical_fields_extracted
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:52.172151,,,BHALAIDIHA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3412813/11,Bankura,Chhatna,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,BHALAIDIHA,722139,,School_ID_3412813,2025-08-27T01:54:04.410342,1-Rural,1,4,1968,1-Department of Education,1-Department of Education,NA,NA,57,24,33,N/A,3,2,1,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:52.204579,,,BHALAKULI-JALAHARI P.S,https://kys.udiseplus.gov.in/#/schooldetail/3461218/11,Bankura,Chhatna,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"JALAHARI,MANIHARA",,,School_ID_3461218,2025-08-27T01:54:15.849127,1-Rural,1,4,1980,1-Department of Education,1-Department of Education,NA,NA,25,11,14,N/A,1,1,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:52.235645,,,BHALKI P.S,https://kys.udiseplus.gov.in/#/schooldetail/3462283/11,Bankura,Bishnupur,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,BHALKI,722149,,School_ID_3462283,2025-08-27T01:54:27.057974,1-Rural,1,4,1962,1-Department of Education,1-Department of Education,NA,NA,27,12,15,N/A,2,1,1,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:52.272747,,,BHALUKADUNGRI P.S,https://kys.udiseplus.gov.in/#/schooldetail/3413435/11,Bankura,Ranibandh,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BHALUKADUNGRI, DHADANGA",722148,,School_ID_3413435,2025-08-27T01:54:38.729963,1-Rural,1,4,1955,1-Department of Education,1-Department of Education,NA,NA,18,5,13,N/A,2,1,1,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:52.309650,,,BHALUKA J.B.S,https://kys.udiseplus.gov.in/#/schooldetail/3436861/11,Bankura,Indpur,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,BHALUKA INDPUR BANKURA,722136,,School_ID_3436861,2025-08-27T01:54:50.675932,1-Rural,1,4,1949,1-Department of Education,1-Department of Education,NA,NA,52,28,24,N/A,3,0,3,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:52.343416,,,BHALUKAPAHARI P.S,https://kys.udiseplus.gov.in/#/schooldetail/3485406/11,Bankura,Gangajal Ghati,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BHALUKAPAHARI,PIRRABANI",722203,,School_ID_3485406,2025-08-27T01:55:02.591946,1-Rural,1,4,1954,1-Department of Education,1-Department of Education,NA,NA,53,27,26,N/A,2,2,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:52.383975,,,BHALUKA PRY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3413198/11,Bankura,Khatra-i,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BHALUKA , BAIDYANATHPUR, BANKURA",722140,,School_ID_3413198,2025-08-27T01:55:14.132509,1-Rural,1,4,2015,1-Department of Education,1-Department of Education,NA,NA,16,10,6,N/A,2,2,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:52.417791,,,BHALUKA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3437210/11,Bankura,Onda,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BHALUKA, JAMJURI, BANKURA",722144,,School_ID_3437210,2025-08-27T01:55:25.974310,1-Rural,1,4,1958,1-Department of Education,1-Department of Education,NA,NA,42,21,21,N/A,2,2,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:52.449590,,,BHALUKA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3437721/11,Bankura,Taldangra,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BHALUKA,KHULYA MURI, BANKURA,722152",722152,,School_ID_3437721,2025-08-27T01:55:37.912191,1-Rural,1,4,1962,1-Department of Education,1-Department of Education,NA,NA,12,6,6,N/A,2,2,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:52.490552,,,BHALUKA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3486369/11,Bankura,Bishnupur,N/A,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,BHALUKA,722149,,School_ID_3486369,2025-08-27T01:55:50.203245,1-Rural,1,5,1959,1-Department of Education,1-Department of Education,NA,NA,151,80,71,N/A,7,7,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:52.522091,,,BHALUKA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3437562/11,Bankura,Saltora,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BHALUKA,TILURI,BANKURA",722153,,School_ID_3437562,2025-08-27T01:56:01.749316,1-Rural,1,4,1946,1-Department of Education,1-Department of Education,NA,NA,54,25,29,N/A,2,2,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:52.553580,,,BHALUKA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3461836/11,Bankura,Patrasayer,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BHALUKA, BALSI, BANKURA",722206,,School_ID_3461836,2025-08-27T01:56:14.053604,1-Rural,1,4,1954,1-Department of Education,1-Department of Education,NA,NA,35,21,14,N/A,2,2,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:52.584841,,,BHALUKA SSK,https://kys.udiseplus.gov.in/#/schooldetail/3413397/11,Bankura,Ranibandh,N/A,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"BHALUKA, AMBIKANAGAR, RANIBANDH",722135,,School_ID_3413397,2025-08-27T01:56:25.559718,1-Rural,1,4,1997,6-Other State Govt. Managed,12-SSKs & MSks,NA,NA,12,6,6,N/A,1,0,1,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:52.615120,,,BHALUKATHOLE P.S,https://kys.udiseplus.gov.in/#/schooldetail/3412866/11,Bankura,Gangajal Ghati,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BANASHURIA, BANKURA",722133,,School_ID_3412866,2025-08-27T01:56:37.443786,1-Rural,1,4,2010,1-Department of Education,1-Department of Education,NA,NA,31,21,10,N/A,2,2,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:52.650164,,,BHALUKBASA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3413012/11,Bankura,Indpur,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,BHALUKBASA KHATTA FULKUSMA BANKURA 722173,722173,,School_ID_3413012,2025-08-27T01:56:49.463948,1-Rural,1,4,1955,1-Department of Education,1-Department of Education,NA,NA,15,7,8,N/A,2,2,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:52.683585,,,BHALUKBASA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3437689/11,Bankura,Taldangra,N/A,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,BHALUKBASA,722121,,School_ID_3437689,2025-08-27T01:57:01.258682,1-Rural,1,5,1946,1-Department of Education,1-Department of Education,NA,NA,117,58,59,N/A,5,3,2,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:52.714991,,,BHALUKCHIRA NEW P.S,https://kys.udiseplus.gov.in/#/schooldetail/3437485/11,Bankura,Sarenga [Raipur-ii],N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BHALUKCHIRA,SUKHADALI,SARENGA,BANKURA",722150,,School_ID_3437485,2025-08-27T01:57:12.918024,1-Rural,1,4,1999,1-Department of Education,1-Department of Education,NA,NA,15,8,7,N/A,3,3,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:52.749008,,,BHALUKCHIRA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3437486/11,Bankura,Sarenga [Raipur-ii],N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"TELIJANT,SUKHADALI,BANKURA",722150,,School_ID_3437486,2025-08-27T01:57:24.652619,1-Rural,1,4,1954,1-Department of Education,1-Department of Education,NA,NA,52,29,23,N/A,3,3,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:52.780761,,,BHALUKGARIA JR.H.S,https://kys.udiseplus.gov.in/#/schooldetail/3436677/11,Bankura,Chhatna,N/A,4-Upper Primary only,1-Department of Education,5 To 8,3-Co-educational,1-Rural,"BAHARA, KAMALPUR, BANKURA.",722137,,School_ID_3436677,2025-08-27T01:57:36.357137,1-Rural,5,8,2010,1-Department of Education,1-Department of Education,NA,NA,112,88,24,N/A,3,3,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:52.820212,,,BHALUKGENJAR PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3485147/11,Bankura,Bankura-i,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,BHALUKGENJAR,722136,,School_ID_3485147,2025-08-27T01:57:48.017618,1-Rural,1,4,1967,1-Department of Education,1-Department of Education,NA,NA,31,15,16,N/A,2,2,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:52.856743,,,BHALUKGERA SSK,https://kys.udiseplus.gov.in/#/schooldetail/3413115/11,Bankura,Kotulpur,N/A,,12-SSKs & MSks,- To -,N/A,1-Rural,"BHALUKGERE, BANKURA",,,School_ID_3413115,2025-08-27T01:57:59.467152,N/A,-,-,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,7,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:52.888964,,,BHALUKGORIA SANTAL P.S,https://kys.udiseplus.gov.in/#/schooldetail/3461280/11,Bankura,Chhatna,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BHALUKGORIA, KAMALPUR, BANKURA",722137,,School_ID_3461280,2025-08-27T01:58:10.845093,1-Rural,1,4,1949,1-Department of Education,1-Department of Education,NA,NA,23,14,9,N/A,2,1,1,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:52.922302,,,BHALUK KHAN P.S,https://kys.udiseplus.gov.in/#/schooldetail/3413641/11,Bankura,Sonamukhi,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BHALUKKHAN,RADHAMOHANPUR",722207,,School_ID_3413641,2025-08-27T01:58:22.798244,1-Rural,1,4,1980,1-Department of Education,1-Department of Education,NA,NA,43,16,27,N/A,3,3,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:52.956762,,,BHALUK KHULLYA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3413816/11,Bankura,Bishnupur,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,CHURAMONIPUR,722122,,School_ID_3413816,2025-08-27T01:58:34.675379,1-Rural,1,4,1946,1-Department of Education,1-Department of Education,NA,NA,24,15,9,N/A,3,2,1,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:52.992162,,,BHALUKKHUNYA SSK,https://kys.udiseplus.gov.in/#/schooldetail/3486053/11,Bankura,Sarenga [Raipur-ii],N/A,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"BHALUKKHUNNYA,SARENGA,BANKURA",722150,,School_ID_3486053,2025-08-27T01:58:45.917519,1-Rural,1,4,2000,6-Other State Govt. Managed,12-SSKs & MSks,NA,NA,13,6,7,N/A,1,0,1,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:53.024689,,,BHALUKMARI P.S,https://kys.udiseplus.gov.in/#/schooldetail/3413016/11,Bankura,Indpur,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"bhalukmari , indpur, bankura, 722136",722136,,School_ID_3413016,2025-08-27T01:58:57.481012,1-Rural,1,4,1968,1-Department of Education,1-Department of Education,NA,NA,26,11,15,N/A,3,1,2,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:53.057341,,,BHALUKSUNDA PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3485127/11,Bankura,Bankura-i,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BHALUKSUNDA, KALPATHAR, BANKURA, 722146",722146,,School_ID_3485127,2025-08-27T01:59:09.711338,1-Rural,1,4,1961,1-Department of Education,1-Department of Education,NA,NA,8,6,2,N/A,2,2,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:53.089042,,,BHANDARBERH P.S,https://kys.udiseplus.gov.in/#/schooldetail/3461289/11,Bankura,Chhatna,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BHANDARBERH, CHHATNA , BANKURA",722139,,School_ID_3461289,2025-08-27T01:59:21.274101,1-Rural,1,4,1967,1-Department of Education,1-Department of Education,NA,NA,43,24,19,N/A,2,1,1,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:53.120160,,,BHANDARGORH P.S,https://kys.udiseplus.gov.in/#/schooldetail/3461501/11,Bankura,Joypur,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,BHANDARGORH,722154,,School_ID_3461501,2025-08-27T01:59:32.892224,1-Rural,1,4,1984,1-Department of Education,1-Department of Education,NA,NA,30,18,12,N/A,2,2,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:53.155631,,,BHANDERBERIA JUNIOR BASIC SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3461405/11,Bankura,Indas,N/A,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"BHANDARBERIA,G BAMNIA,INDAS,BANKURA",722201,,School_ID_3461405,2025-08-27T01:59:44.861366,1-Rural,1,5,1954,1-Department of Education,1-Department of Education,NA,NA,79,39,40,N/A,4,4,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:53.191011,,,BHANDYA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3437692/11,Bankura,Taldangra,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,VILL BHANDYA P O KHALAGRAM P S TALDANGRA DIST BANKURA,722152,,School_ID_3437692,2025-08-27T01:59:56.633306,1-Rural,1,4,1955,1-Department of Education,1-Department of Education,NA,NA,28,18,10,N/A,2,2,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:53.224038,,,BHANGABANDH P.S,https://kys.udiseplus.gov.in/#/schooldetail/3485194/11,Bankura,Bankura-ii,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,BHANGABANDH,,,School_ID_3485194,2025-08-27T02:00:08.183855,1-Rural,1,4,1973,1-Department of Education,1-Department of Education,NA,NA,26,16,10,N/A,3,3,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:53.260528,,,BHANGABANDH P.S,https://kys.udiseplus.gov.in/#/schooldetail/3462172/11,Bankura,Simlapal,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BHANGABANDH,NEMAIPUR,BANKURA",722151,,School_ID_3462172,2025-08-27T02:00:19.918024,1-Rural,1,4,1934,1-Department of Education,1-Department of Education,NA,NA,29,17,12,N/A,3,3,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:53.292162,,,BHANGADALI P.S,https://kys.udiseplus.gov.in/#/schooldetail/3413561/11,Bankura,Sarenga [Raipur-ii],N/A,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"bhangadali,sarenga,bankura",722150,,School_ID_3413561,2025-08-27T02:00:31.257277,1-Rural,1,5,1955,1-Department of Education,1-Department of Education,NA,NA,28,14,14,N/A,4,2,2,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:53.327547,,,BHANGADEULI PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3500238/11,Bankura,Sarenga [Raipur-ii],N/A,,1-Department of Education,- To -,N/A,1-Rural,,,,School_ID_3500238,2025-08-27T02:00:43.021264,N/A,-,-,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,7,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:53.361093,,,BHANGAHAR P.S,https://kys.udiseplus.gov.in/#/schooldetail/3461613/11,Bankura,Khatra-i,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BHANGAHAR , MSDSNJHAR, BANKURA",722121,,School_ID_3461613,2025-08-27T02:00:54.993130,1-Rural,1,4,1954,1-Department of Education,1-Department of Education,NA,NA,69,37,32,N/A,3,3,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:53.394376,,,BHANGAHIRA SSK,https://kys.udiseplus.gov.in/#/schooldetail/3436550/11,Bankura,Bankura-ii,N/A,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,BHANGAHIRA,722132,,School_ID_3436550,2025-08-27T02:01:07.213554,1-Rural,1,4,2001,6-Other State Govt. Managed,12-SSKs & MSks,NA,NA,19,11,8,N/A,1,0,1,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:53.427529,,,BHANGANALA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3436867/11,Bankura,Indpur,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,BHANGANALA BHEDUASOLE BANKURA 722121,722121,,School_ID_3436867,2025-08-27T02:01:19.046015,1-Rural,1,4,1999,1-Department of Education,1-Department of Education,NA,NA,10,1,9,N/A,1,1,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:53.464489,,,BHANGUCHA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3413675/11,Bankura,Saltora,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BHANGUCHA, SALTORA, BANKURA",722143,,School_ID_3413675,2025-08-27T02:01:30.195481,1-Rural,1,4,1980,1-Department of Education,1-Department of Education,NA,NA,51,27,24,N/A,2,1,1,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:53.501575,,,BHARA DHANANJAY DAS KATHIABABA HIGH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3462253/11,Bankura,Bishnupur,N/A,5-Up. Pr. Secondary and Higher Sec,15-Govt. Sponsered,5 To 12,3-Co-educational,1-Rural,"BHARA, BISHNUPUR, BANKURA",722157,,School_ID_3462253,2025-08-27T02:01:42.378416,1-Rural,5,12,1903,1-Department of Education,15-Govt. Sponsered,2-State Board,2-State Board,1461,729,732,N/A,31,22,9,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:53.536157,,,BHARADIHI P.S,https://kys.udiseplus.gov.in/#/schooldetail/3412869/11,Bankura,Gangajal Ghati,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BHARADIHI,LACHHMANPUR,BANKURA",722133,,School_ID_3412869,2025-08-27T02:01:54.454431,1-Rural,1,4,1960,1-Department of Education,1-Department of Education,NA,NA,49,21,28,N/A,2,1,1,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:53.568605,,,BHARA MADHYAMIK VIDYANIKETAN (H.S),https://kys.udiseplus.gov.in/#/schooldetail/3461713/11,Bankura,Mejhia,N/A,5-Up. Pr. Secondary and Higher Sec,15-Govt. Sponsered,5 To 12,3-Co-educational,1-Rural,"P.O BHARA ,PS MEJIA , DIST BANKURA ,722143",722143,,School_ID_3461713,2025-08-27T02:02:10.484585,1-Rural,5,12,1966,1-Department of Education,15-Govt. Sponsered,2-State Board,2-State Board,460,205,255,N/A,8,8,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:53.602502,,,BHARA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3462251/11,Bankura,Bishnupur,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BHARA, BISHNUPUR, BANKURA",722157,,School_ID_3462251,2025-08-27T02:02:23.848921,1-Rural,1,4,1903,1-Department of Education,1-Department of Education,NA,NA,177,91,86,N/A,8,5,3,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:53.634632,,,BHARA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3461712/11,Bankura,Mejhia,N/A,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"BHARA, BANKURA",722143,,School_ID_3461712,2025-08-27T02:02:35.979636,1-Rural,1,5,1946,1-Department of Education,1-Department of Education,NA,NA,122,72,50,N/A,3,1,2,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:53.672090,,,BHARATPUR PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/3412755/11,Bankura,Barjora,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BHARATPUR,GODARDIHI,BANKURA",722203,,School_ID_3412755,2025-08-27T02:02:47.847854,1-Rural,1,4,1978,1-Department of Education,1-Department of Education,NA,NA,20,9,11,N/A,2,2,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:53.704523,,,BHARATPUR P.S,https://kys.udiseplus.gov.in/#/schooldetail/3485299/11,Bankura,Chhatna,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,BHARATPUR,722132,,School_ID_3485299,2025-08-27T02:02:59.348609,1-Rural,1,4,1971,1-Department of Education,1-Department of Education,NA,NA,25,13,12,N/A,2,2,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:53.735304,,,BHARATPUR P.S,https://kys.udiseplus.gov.in/#/schooldetail/3413670/11,Bankura,Saltora,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BHARATPUR,TILURI,BANKURA",722153,,School_ID_3413670,2025-08-27T02:03:10.475861,1-Rural,1,4,1968,1-Department of Education,1-Department of Education,NA,NA,34,16,18,N/A,2,2,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:53.766639,,,BHARA VIDYASAGAR SISHU SHIKSHA NIKETAN,https://kys.udiseplus.gov.in/#/schooldetail/3486320/11,Bankura,Bishnupur,N/A,,5-Private Unaided(Recognized),- To -,N/A,1-Rural,"BHARA, BISHNUPUR, BANKURA",,,School_ID_3486320,2025-08-27T02:03:21.917638,N/A,-,-,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,7,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:53.804025,,,BHARRA NAGARDANGA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3461728/11,Bankura,Mejhia,N/A,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"BHARRA, BANKURA",722143,,School_ID_3461728,2025-08-27T02:03:33.340286,1-Rural,1,5,1954,1-Department of Education,1-Department of Education,NA,NA,102,54,48,N/A,5,5,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:53.844614,,,BHASNA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3436781/11,Bankura,Indas,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BHASNA,SOMSAR,BANKURA",,,School_ID_3436781,2025-08-27T02:03:44.711383,1-Rural,1,4,1980,1-Department of Education,1-Department of Education,NA,NA,34,12,22,N/A,2,2,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:53.879903,,,BHATPARA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3436912/11,Bankura,Joypur,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"BHATPARA, ROUTHKHANDA",722138,,School_ID_3436912,2025-08-27T02:03:56.358554,1-Rural,1,4,1954,1-Department of Education,1-Department of Education,NA,NA,51,31,20,N/A,3,2,1,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:53.911478,,,BHATPARA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3486150/11,Bankura,Sonamukhi,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"Ranpur, Bankura",722207,,School_ID_3486150,2025-08-27T02:04:08.152449,1-Rural,1,4,1955,1-Department of Education,1-Department of Education,NA,NA,103,57,46,N/A,3,3,0,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:53.942481,,,BHATPUKUR NUNESOLE P.S,https://kys.udiseplus.gov.in/#/schooldetail/3486118/11,Bankura,Sonamukhi,N/A,1-Primary,1-Department of Education,1 To 4,3-Co-educational,1-Rural,"NUNESOLE,SONAMUKHI",722207,,School_ID_3486118,2025-08-27T02:04:21.323963,1-Rural,1,4,1976,1-Department of Education,1-Department of Education,NA,NA,36,19,17,N/A,2,1,1,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:54.250760,,,BHATPUKUR SSK,https://kys.udiseplus.gov.in/#/schooldetail/3461353/11,Bankura,Indas,N/A,1-Primary,12-SSKs & MSks,1 To 4,3-Co-educational,1-Rural,"BHATPUKUR,INDAS,BANKURA",722205,,School_ID_3461353,2025-08-27T02:04:33.056598,1-Rural,1,4,1997,6-Other State Govt. Managed,12-SSKs & MSks,NA,NA,17,10,7,N/A,1,0,1,SUCCESS,9,2
True,True,WEST BENGAL,119,BANKURA,2904,2025-08-19T12:01:54.282205,,,BHATRA P.S,https://kys.udiseplus.gov.in/#/schooldetail/3436863/11,Bankura,Indpur,N/A,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,BHATRA INDPUR BANKURA,722136,,School_ID_3436863,2025-08-27T02:04:44.478598,1-Rural,1,5,1946,1-Department of Education,1-Department of Education,NA,NA,87,43,44,N/A,4,2,2,SUCCESS,9,2
